ID,Category
1154,[0 0 0 1]
1155,[0 0 1 0]
1156,[1 0 0 0]
1157,[1 0 0 0]
1158,[0 0 0 0]
1159,[1 0 0 0]
1160,[1 1 0 0]
1161,[0 0 0 1]
1162,[1 0 0 0]
1163,[1 0 0 0]
1164,[0 0 0 0]
1165,[1 0 0 0]
1166,[1 0 0 0]
1167,[1 0 0 0]
1168,[1 0 0 0]
1169,[1 0 0 0]
1170,[0 0 0 0]
1171,[1 0 0 0]
1172,[1 0 0 0]
1173,[0 0 0 1]
1174,[0 0 0 0]
1175,[0 0 0 0]
1176,[0 0 0 0]
1177,[0 0 0 0]
1178,[0 0 0 1]
1179,[0 0 0 1]
1180,[0 0 0 1]
1181,[0 0 0 1]
1182,[1 0 0 0]
1183,[0 0 0 1]
1184,[1 0 0 1]
1185,[1 0 0 0]
1186,[0 0 0 1]
1187,[0 0 0 1]
1188,[0 0 0 1]
1189,[0 0 0 1]
1190,[0 0 0 1]
1191,[0 0 0 1]
1192,[0 0 0 1]
1193,[1 0 0 0]
1194,[0 0 0 1]
1195,[0 0 0 1]
1196,[0 0 0 1]
1197,[0 0 0 1]
1198,[0 0 0 1]
1199,[0 0 0 1]
1200,[0 0 0 1]
1201,[0 0 0 1]
1202,[0 0 0 1]
1203,[0 0 0 1]
1204,[0 0 1 0]
1205,[0 0 0 1]
1206,[0 0 0 1]
1207,[0 0 0 1]
1208,[0 0 0 1]
1209,[0 0 0 1]
1210,[0 0 0 1]
1211,[0 0 0 1]
1212,[0 0 0 1]
1213,[0 0 0 1]
1214,[0 0 0 1]
1215,[0 0 1 0]
1216,[0 0 0 1]
1217,[0 0 0 1]
1218,[0 0 0 1]
1219,[0 0 0 1]
1220,[0 0 0 1]
1221,[0 0 0 1]
1222,[0 0 0 1]
1223,[0 0 0 1]
1224,[0 0 0 0]
1225,[0 0 0 1]
1226,[0 0 0 0]
1227,[0 0 0 0]
1228,[0 0 0 1]
1229,[0 0 0 1]
1230,[1 0 0 1]
1231,[0 0 0 0]
1232,[0 0 1 0]
1233,[1 0 0 0]
1234,[0 0 0 0]
1235,[0 0 0 1]
1236,[1 0 0 1]
1237,[0 0 0 1]
1238,[1 0 0 0]
1239,[0 0 0 0]
1240,[1 0 0 0]
1241,[0 0 1 0]
1242,[0 0 1 0]
1243,[0 0 1 0]
1244,[1 0 0 0]
1245,[0 0 1 0]
1246,[1 0 1 0]
1247,[0 0 1 0]
1248,[0 0 0 0]
1249,[0 0 0 0]
1250,[0 0 0 1]
1251,[0 0 0 1]
1252,[0 0 0 1]
1253,[0 0 0 1]
1254,[0 0 0 1]
1255,[0 0 1 0]
1256,[0 0 1 0]
1257,[0 0 1 0]
1258,[0 0 1 0]
1259,[0 0 1 0]
1260,[0 1 1 0]
1261,[0 1 1 0]
1262,[0 0 0 0]
1263,[0 0 1 0]
1264,[0 0 0 0]
1265,[0 0 0 0]
1266,[1 0 0 0]
1267,[0 1 1 0]
1268,[0 1 0 0]
1269,[0 1 0 0]
1270,[0 1 0 0]
1271,[1 0 0 0]
1272,[0 0 1 0]
1273,[1 0 0 0]
1274,[1 0 0 0]
1275,[0 0 0 0]
1276,[0 1 1 0]
1277,[0 0 0 0]
1278,[0 0 1 0]
1279,[1 0 0 0]
1280,[0 0 0 0]
1281,[0 0 0 1]
1282,[1 0 0 0]
1283,[0 0 1 0]
1284,[0 1 0 0]
1285,[0 0 1 0]
1286,[0 0 1 0]
1287,[0 1 1 0]
1288,[0 0 0 0]
1289,[0 0 1 0]
1290,[0 0 0 1]
1291,[0 0 0 1]
1292,[0 0 0 1]
1293,[0 0 0 0]
1294,[0 0 0 1]
1295,[0 0 0 1]
1296,[0 0 0 1]
1297,[0 0 0 1]
1298,[0 0 0 0]
1299,[1 0 0 0]
1300,[1 1 0 0]
1301,[1 0 0 0]
1302,[0 0 0 0]
1303,[0 0 1 0]
1304,[0 0 1 0]
1305,[0 0 1 0]
1306,[0 0 1 0]
1307,[0 0 1 0]
1308,[0 0 1 0]
1309,[0 0 0 0]
1310,[0 0 1 1]
1311,[0 0 1 0]
1312,[0 0 1 0]
1313,[0 0 1 0]
1314,[0 0 0 1]
1315,[0 0 0 0]
1316,[0 0 0 1]
1317,[0 0 0 1]
1318,[0 0 0 1]
1319,[0 0 0 1]
1320,[0 0 0 1]
1321,[0 0 0 1]
1322,[0 0 0 1]
1323,[0 0 0 1]
1324,[0 0 0 1]
1325,[0 0 0 1]
1326,[0 0 0 0]
1327,[0 0 0 0]
1328,[1 0 0 0]
1329,[1 0 0 0]
1330,[0 1 0 0]
1331,[0 0 0 1]
1332,[0 0 0 1]
1333,[1 0 0 0]
1334,[0 1 0 0]
1335,[1 0 0 0]
1336,[0 0 0 1]
1337,[1 0 0 0]
1338,[0 0 0 0]
1339,[1 0 0 0]
1340,[1 0 0 0]
1341,[0 0 0 0]
1342,[0 1 1 0]
1343,[1 0 0 0]
1344,[1 0 0 0]
1345,[1 0 0 0]
1346,[1 0 0 0]
1347,[1 0 0 0]
1348,[1 0 0 0]
1349,[0 0 1 0]
1350,[0 0 0 0]
1351,[1 0 0 0]
1352,[0 0 1 0]
1353,[0 0 1 0]
1354,[0 0 1 0]
1355,[0 0 1 0]
1356,[1 0 0 0]
1357,[1 0 0 0]
1358,[0 0 0 0]
1359,[1 0 0 0]
1360,[0 0 0 1]
1361,[0 0 0 1]
1362,[1 0 0 0]
1363,[0 0 0 0]
1364,[0 0 0 0]
1365,[1 0 0 0]
1366,[0 0 0 0]
1367,[0 0 1 0]
1368,[0 1 0 0]
1369,[1 0 0 0]
1370,[0 0 0 1]
1371,[0 0 1 0]
1372,[0 0 0 1]
1373,[0 0 0 1]
1374,[0 1 0 0]
1375,[0 1 0 0]
1376,[0 0 0 1]
1377,[0 1 0 1]
1378,[0 1 0 1]
1379,[0 0 0 1]
1380,[0 0 0 1]
1381,[0 0 0 1]
1382,[1 0 1 0]
1383,[0 0 0 1]
1384,[0 0 0 1]
1385,[0 0 0 0]
1386,[0 0 0 1]
1387,[0 1 1 0]
1388,[0 0 0 1]
1389,[0 0 0 1]
1390,[0 1 0 0]
1391,[0 0 0 1]
1392,[0 0 0 1]
1393,[1 0 1 0]
1394,[0 0 0 1]
1395,[0 0 0 1]
1396,[0 0 0 1]
1397,[1 0 0 0]
1398,[0 1 0 0]
1399,[0 1 0 0]
1400,[0 1 0 0]
1401,[0 1 0 0]
1402,[0 0 0 1]
1403,[0 0 0 1]
1404,[0 0 1 0]
1405,[0 1 0 0]
1406,[0 0 0 1]
1407,[0 0 0 1]
1408,[0 0 0 1]
1409,[0 0 0 1]
1410,[0 0 0 1]
1411,[0 0 0 1]
1412,[0 0 0 1]
1413,[0 0 0 1]
1414,[0 0 0 1]
1415,[1 0 1 0]
1416,[0 0 0 1]
1417,[1 0 0 0]
1418,[1 0 0 0]
1419,[1 0 0 0]
1420,[0 0 0 1]
1421,[0 0 0 1]
1422,[1 0 0 0]
1423,[1 0 0 0]
1424,[1 0 0 0]
1425,[0 0 0 1]
1426,[1 0 0 0]
1427,[0 0 0 1]
1428,[1 0 0 0]
1429,[0 0 0 1]
1430,[0 0 0 1]
1431,[0 0 0 1]
1432,[0 1 0 0]
1433,[0 0 1 1]
1434,[1 0 0 0]
1435,[1 1 0 0]
1436,[0 0 0 1]
1437,[0 0 0 1]
1438,[0 1 0 0]
1439,[0 0 0 1]
1440,[0 0 0 1]
1441,[0 0 0 1]
1442,[0 0 0 1]
1443,[0 1 0 0]
1444,[0 0 1 0]
1445,[1 0 0 0]
1446,[0 0 1 0]
1447,[1 0 0 0]
1448,[1 0 0 0]
1449,[1 0 0 0]
1450,[0 0 0 0]
1451,[0 0 0 0]
1452,[1 0 0 0]
1453,[0 0 0 1]
1454,[0 0 0 0]
1455,[1 0 0 0]
1456,[1 0 0 0]
1457,[0 1 0 0]
1458,[0 1 0 0]
1459,[0 0 0 1]
1460,[1 0 0 0]
1461,[0 0 0 1]
1462,[0 0 0 1]
1463,[0 0 0 1]
1464,[0 0 0 1]
1465,[0 0 0 1]
1466,[0 0 0 1]
1467,[1 0 0 0]
1468,[0 0 0 1]
1469,[1 0 0 0]
1470,[1 0 0 0]
1471,[1 0 0 0]
1472,[1 0 0 0]
1473,[1 0 0 0]
1474,[0 0 0 0]
1475,[0 0 1 0]
1476,[1 0 0 1]
1477,[0 0 0 1]
1478,[0 0 0 1]
1479,[0 0 0 1]
1480,[0 0 0 1]
1481,[0 0 0 1]
1482,[0 0 0 0]
1483,[1 0 0 0]
1484,[0 0 0 1]
1485,[0 0 0 1]
1486,[0 1 0 0]
1487,[0 1 0 0]
1488,[0 1 0 0]
1489,[0 0 0 1]
1490,[1 0 0 0]
1491,[0 0 0 1]
1492,[0 0 0 1]
1493,[0 0 1 0]
1494,[0 0 0 1]
1495,[0 0 0 1]
1496,[0 0 0 1]
1497,[0 0 0 1]
1498,[1 0 0 0]
1499,[1 0 0 0]
1500,[0 0 0 0]
1501,[0 1 0 0]
1502,[0 1 0 0]
1503,[1 0 0 0]
1504,[0 0 1 0]
1505,[0 1 0 0]
1506,[0 1 0 0]
1507,[0 0 0 1]
1508,[0 0 0 1]
1509,[0 0 0 1]
1510,[0 0 0 1]
1511,[0 0 0 1]
1512,[0 0 0 1]
1513,[1 1 0 0]
1514,[1 0 0 0]
1515,[0 0 1 0]
1516,[0 0 1 0]
1517,[1 0 0 0]
1518,[0 0 0 1]
1519,[0 0 0 1]
1520,[0 0 0 1]
1521,[0 0 0 1]
1522,[0 0 0 1]
1523,[0 0 0 1]
1524,[0 0 0 1]
1525,[0 0 0 1]
1526,[0 0 0 1]
1527,[0 0 0 1]
1528,[0 0 0 1]
1529,[0 0 0 1]
1530,[0 0 0 1]
1531,[0 0 0 1]
1532,[0 0 0 1]
1533,[0 0 0 1]
1534,[0 0 0 1]
1535,[0 0 0 1]
1536,[0 0 0 1]
1537,[0 0 0 1]
1538,[0 1 0 0]
1539,[0 0 0 1]
1540,[0 0 0 1]
1541,[1 0 0 1]
1542,[1 0 0 0]
1543,[1 0 0 0]
1544,[0 1 0 0]
1545,[1 1 0 0]
1546,[0 0 0 1]
1547,[0 0 0 1]
1548,[1 0 0 0]
1549,[0 0 0 1]
1550,[0 0 0 1]
1551,[0 0 0 1]
1552,[0 0 0 1]
1553,[0 0 0 1]
1554,[0 0 0 1]
1555,[1 0 0 0]
1556,[1 0 0 0]
1557,[0 0 0 0]
1558,[0 0 0 1]
1559,[0 0 0 1]
1560,[0 0 0 1]
1561,[0 0 0 1]
1562,[0 0 0 1]
1563,[1 0 0 0]
1564,[1 0 0 0]
1565,[1 0 0 0]
1566,[1 0 0 0]
1567,[0 0 0 1]
1568,[0 0 0 1]
1569,[0 0 0 1]
1570,[0 0 0 1]
1571,[0 0 0 1]
1572,[0 0 0 1]
1573,[0 0 0 1]
1574,[0 0 0 1]
1575,[0 0 0 1]
1576,[0 0 0 1]
1577,[0 0 0 1]
1578,[0 0 0 1]
1579,[0 0 0 1]
1580,[0 0 0 1]
1581,[0 0 0 1]
1582,[0 0 0 1]
1583,[0 1 0 0]
1584,[1 0 0 0]
1585,[1 0 0 0]
1586,[0 0 0 1]
1587,[0 0 0 1]
1588,[1 0 0 0]
1589,[1 0 0 0]
1590,[0 0 0 1]
1591,[0 0 0 1]
1592,[0 0 0 1]
1593,[0 0 0 1]
1594,[0 0 0 1]
1595,[0 0 0 1]
1596,[0 0 0 1]
1597,[0 0 0 1]
1598,[0 0 0 1]
1599,[0 0 0 1]
1600,[0 0 0 1]
1601,[0 0 0 1]
1602,[0 0 0 1]
1603,[0 0 0 1]
1604,[0 0 1 0]
1605,[0 0 0 1]
1606,[0 0 0 1]
1607,[0 0 0 1]
1608,[0 0 0 1]
1609,[0 0 0 1]
1610,[0 0 0 1]
1611,[1 0 0 0]
1612,[1 0 0 0]
1613,[1 0 0 0]
1614,[1 0 0 0]
1615,[0 0 1 0]
1616,[1 0 0 0]
1617,[1 0 0 0]
1618,[1 0 0 0]
1619,[1 0 0 0]
1620,[0 0 0 1]
1621,[1 0 0 0]
1622,[1 0 0 0]
1623,[1 0 0 0]
1624,[1 0 0 0]
1625,[0 1 0 0]
1626,[0 0 0 1]
1627,[0 0 0 1]
1628,[0 0 0 1]
1629,[0 0 0 1]
1630,[1 0 0 0]
1631,[0 0 0 1]
1632,[0 0 0 1]
1633,[0 0 0 1]
1634,[0 0 0 1]
1635,[0 0 0 1]
1636,[1 0 0 0]
1637,[0 0 0 1]
1638,[0 0 0 1]
1639,[0 0 0 1]
1640,[0 0 0 1]
1641,[0 0 0 1]
1642,[0 0 0 1]
1643,[0 0 0 1]
1644,[0 0 0 1]
1645,[0 0 0 1]
1646,[0 0 0 1]
1647,[0 0 0 1]
1648,[0 0 0 1]
1649,[0 0 0 1]
1650,[0 0 0 1]
1651,[1 0 0 0]
1652,[0 1 0 0]
1653,[1 0 0 0]
1654,[0 0 0 1]
1655,[0 0 0 0]
1656,[1 0 0 0]
1657,[1 0 0 0]
1658,[0 0 0 1]
1659,[0 0 0 1]
1660,[0 0 0 1]
1661,[0 0 0 1]
1662,[0 1 0 0]
1663,[1 0 0 0]
1664,[1 0 0 0]
1665,[0 0 0 1]
1666,[0 0 0 1]
1667,[0 0 0 1]
1668,[0 0 0 1]
1669,[1 0 0 0]
1670,[1 0 0 0]
1671,[0 0 0 1]
1672,[0 0 0 1]
1673,[0 0 0 1]
1674,[0 0 0 1]
1675,[0 0 0 1]
1676,[0 0 0 1]
1677,[0 0 0 1]
1678,[0 0 0 1]
1679,[0 0 0 1]
1680,[1 0 0 0]
1681,[0 0 0 1]
1682,[0 0 0 1]
1683,[0 0 0 1]
1684,[0 0 0 1]
1685,[0 0 0 1]
1686,[0 0 0 1]
1687,[1 0 0 0]
1688,[1 0 0 0]
1689,[1 0 0 0]
1690,[0 0 0 1]
1691,[0 0 0 0]
1692,[0 0 0 1]
1693,[0 0 0 1]
1694,[0 0 0 1]
1695,[0 1 0 0]
1696,[0 0 0 1]
1697,[0 0 0 1]
1698,[0 0 0 1]
1699,[0 0 0 1]
1700,[0 0 0 1]
1701,[0 0 0 1]
1702,[0 1 1 0]
1703,[0 1 1 0]
1704,[0 0 0 1]
1705,[0 0 0 0]
1706,[0 0 0 0]
1707,[0 0 0 0]
1708,[0 0 0 0]
1709,[0 0 0 0]
1710,[0 0 0 1]
1711,[0 0 0 0]
1712,[0 0 0 1]
1713,[0 0 0 1]
1714,[0 0 0 1]
1715,[0 0 0 1]
1716,[0 0 0 1]
1717,[0 0 0 1]
1718,[0 0 0 1]
1719,[0 0 0 1]
1720,[0 1 0 0]
1721,[0 0 0 1]
1722,[0 0 0 1]
1723,[0 0 0 1]
1724,[0 0 0 1]
1725,[0 0 0 1]
1726,[0 0 0 1]
1727,[0 0 0 1]
1728,[0 0 0 1]
1729,[0 0 0 1]
1730,[1 0 0 0]
1731,[1 0 0 0]
1732,[0 0 0 1]
1733,[0 0 0 1]
1734,[0 0 0 1]
1735,[0 0 0 1]
1736,[0 1 0 0]
1737,[1 1 0 0]
1738,[0 1 0 0]
1739,[1 0 0 0]
1740,[1 0 0 0]
1741,[0 0 1 0]
1742,[0 0 1 0]
1743,[0 0 0 1]
1744,[0 1 1 0]
1745,[0 1 0 0]
1746,[0 0 0 0]
1747,[1 0 0 0]
1748,[1 0 0 0]
1749,[1 0 0 0]
1750,[1 0 0 0]
1751,[0 0 0 1]
1752,[0 0 0 1]
1753,[0 0 0 1]
1754,[0 0 0 1]
1755,[0 0 0 1]
1756,[0 1 0 0]
1757,[0 0 0 0]
1758,[1 0 0 0]
1759,[1 0 0 0]
1760,[1 0 0 0]
1761,[1 0 0 0]
1762,[1 0 0 0]
1763,[1 0 0 0]
1764,[1 0 0 0]
1765,[0 0 0 1]
1766,[1 0 0 0]
1767,[1 0 0 0]
1768,[1 0 0 0]
1769,[1 0 0 0]
1770,[1 0 0 0]
1771,[1 0 0 0]
1772,[0 0 0 1]
1773,[0 1 0 1]
1774,[0 0 1 0]
1775,[0 0 0 0]
1776,[0 0 0 1]
1777,[0 0 0 1]
1778,[0 1 0 0]
1779,[0 1 0 0]
1780,[1 0 0 0]
1781,[0 0 0 1]
1782,[0 0 0 1]
1783,[0 0 0 1]
1784,[0 1 0 0]
1785,[1 0 0 0]
1786,[0 1 0 0]
1787,[1 0 0 0]
1788,[0 0 0 1]
1789,[0 0 0 0]
1790,[0 0 0 1]
1791,[1 0 0 0]
1792,[0 0 0 1]
1793,[0 0 0 1]
1794,[1 0 0 0]
1795,[1 0 0 0]
1796,[1 0 0 0]
1797,[1 0 0 0]
1798,[1 0 0 0]
1799,[0 0 0 1]
1800,[1 0 0 0]
1801,[1 0 0 1]
1802,[1 0 0 1]
1803,[1 0 0 1]
1804,[1 0 0 0]
1805,[1 0 0 0]
1806,[1 0 0 0]
1807,[1 0 0 1]
1808,[0 0 0 1]
1809,[0 0 0 1]
1810,[0 0 0 1]
1811,[0 0 0 1]
1812,[0 0 0 1]
1813,[0 0 0 1]
1814,[0 0 0 1]
1815,[0 0 0 1]
1816,[0 0 0 1]
1817,[0 0 0 1]
1818,[0 0 0 1]
1819,[0 0 0 1]
1820,[1 0 0 1]
1821,[0 0 0 1]
1822,[0 0 0 1]
1823,[1 0 0 0]
1824,[1 0 0 0]
1825,[1 0 0 0]
1826,[0 0 0 1]
1827,[0 0 0 1]
1828,[0 0 0 1]
1829,[0 0 0 1]
1830,[0 0 0 1]
1831,[0 0 0 1]
1832,[0 0 0 1]
1833,[0 0 0 1]
1834,[0 0 0 1]
1835,[0 0 0 1]
1836,[0 0 0 1]
1837,[0 0 0 1]
1838,[0 0 0 1]
1839,[0 0 0 1]
1840,[0 0 0 1]
1841,[0 0 0 1]
1842,[0 0 0 1]
1843,[0 0 0 1]
1844,[0 0 0 1]
1845,[0 0 0 1]
1846,[0 0 0 1]
1847,[0 0 0 1]
1848,[0 0 0 1]
1849,[0 0 0 1]
1850,[0 0 0 1]
1851,[0 0 0 1]
1852,[0 0 0 1]
1853,[0 0 0 1]
1854,[0 0 0 1]
1855,[0 0 0 1]
1856,[0 0 0 1]
1857,[0 0 0 1]
1858,[0 0 0 1]
1859,[0 0 0 1]
1860,[0 0 0 1]
1861,[0 0 0 1]
1862,[0 0 0 1]
1863,[0 0 0 1]
1864,[0 0 0 1]
1865,[0 0 0 1]
1866,[0 0 0 1]
1867,[0 0 0 1]
1868,[0 0 0 1]
1869,[0 0 0 1]
1870,[0 0 0 1]
1871,[0 0 0 1]
1872,[0 0 0 1]
1873,[0 0 0 1]
1874,[0 0 0 1]
1875,[0 0 0 1]
1876,[0 0 0 1]
1877,[0 0 0 1]
1878,[0 0 0 1]
1879,[0 0 0 1]
1880,[0 0 0 1]
1881,[0 0 0 1]
1882,[0 0 0 1]
1883,[0 0 0 1]
1884,[0 0 0 1]
1885,[0 0 0 1]
1886,[0 0 0 1]
1887,[1 0 0 0]
1888,[0 0 0 1]
1889,[0 0 0 1]
1890,[0 0 0 1]
1891,[0 0 0 1]
1892,[0 0 0 1]
1893,[0 0 0 1]
1894,[0 0 0 1]
1895,[0 0 0 1]
1896,[0 0 0 1]
1897,[0 0 0 1]
1898,[0 0 0 1]
1899,[0 0 0 1]
1900,[0 0 0 1]
1901,[0 0 0 1]
1902,[0 0 0 1]
1903,[0 0 0 1]
1904,[0 0 0 1]
1905,[0 0 0 1]
1906,[0 0 0 1]
1907,[0 0 0 1]
1908,[0 0 0 1]
1909,[0 0 0 1]
1910,[0 0 0 1]
1911,[0 0 0 1]
1912,[0 0 0 1]
1913,[0 0 0 1]
1914,[0 0 0 1]
1915,[0 0 0 1]
1916,[0 0 0 1]
1917,[0 0 0 1]
1918,[0 0 0 0]
1919,[0 0 0 1]
1920,[0 0 0 1]
1921,[0 0 0 1]
1922,[0 0 0 1]
1923,[0 0 0 1]
1924,[0 0 0 1]
1925,[0 0 0 1]
1926,[0 0 0 1]
1927,[0 0 0 1]
1928,[0 0 0 1]
1929,[0 0 0 1]
1930,[0 0 0 1]
1931,[0 0 0 1]
1932,[0 0 0 1]
1933,[0 0 0 1]
1934,[0 0 0 1]
1935,[0 0 0 1]
1936,[0 0 0 1]
1937,[0 0 0 1]
1938,[0 0 0 1]
1939,[0 0 0 1]
1940,[0 0 0 1]
1941,[0 0 0 1]
1942,[0 0 0 1]
1943,[0 0 0 1]
1944,[0 0 0 1]
1945,[0 0 0 1]
1946,[0 0 0 1]
1947,[0 0 0 1]
1948,[0 0 0 1]
1949,[0 0 0 1]
1950,[0 0 0 1]
1951,[0 0 0 1]
1952,[0 0 0 1]
1953,[0 0 0 1]
1954,[0 0 0 1]
1955,[0 0 0 1]
1956,[0 0 0 1]
1957,[0 0 0 1]
1958,[0 0 0 1]
1959,[0 0 0 1]
1960,[0 0 0 1]
1961,[0 0 0 1]
1962,[0 0 0 1]
1963,[0 0 0 1]
1964,[0 0 0 1]
1965,[0 0 0 1]
1966,[0 0 0 1]
1967,[0 0 0 1]
1968,[0 0 0 1]
1969,[0 0 0 1]
1970,[0 0 0 1]
1971,[0 0 0 1]
1972,[0 0 0 1]
1973,[0 0 0 1]
1974,[0 0 0 1]
1975,[0 0 0 1]
1976,[0 0 0 1]
1977,[0 0 0 1]
1978,[1 0 0 0]
1979,[1 0 0 0]
1980,[0 0 0 0]
1981,[0 1 0 0]
1982,[0 0 1 0]
1983,[1 0 0 0]
1984,[1 0 0 0]
1985,[0 0 0 1]
1986,[1 0 0 0]
1987,[0 0 0 1]
1988,[1 0 0 0]
1989,[1 0 0 0]
1990,[0 0 1 0]
1991,[0 1 1 0]
1992,[0 0 0 1]
1993,[0 1 0 0]
1994,[1 0 0 0]
1995,[0 0 1 0]
1996,[0 0 1 0]
1997,[0 1 0 0]
1998,[0 1 0 0]
1999,[0 0 0 1]
2000,[1 0 0 0]
2001,[1 0 0 0]
2002,[1 0 0 0]
2003,[1 0 0 0]
2004,[1 0 0 0]
2005,[1 0 0 0]
2006,[1 0 0 0]
2007,[1 0 0 0]
2008,[1 0 0 0]
2009,[1 0 0 0]
2010,[0 0 0 1]
2011,[0 1 1 0]
2012,[0 0 0 0]
2013,[1 0 0 0]
2014,[1 0 0 0]
2015,[1 0 0 0]
2016,[1 0 0 0]
2017,[1 0 0 0]
2018,[1 0 0 0]
2019,[1 0 0 0]
2020,[1 0 0 0]
2021,[0 0 0 1]
2022,[1 0 0 0]
2023,[1 0 0 0]
2024,[1 0 0 0]
2025,[1 0 0 0]
2026,[1 0 0 0]
2027,[0 1 0 0]
2028,[0 1 0 0]
2029,[1 0 0 0]
2030,[1 0 0 0]
2031,[1 0 0 0]
2032,[0 0 0 1]
2033,[0 0 0 1]
2034,[1 0 0 0]
2035,[1 0 0 0]
2036,[1 0 0 0]
2037,[0 0 0 1]
2038,[0 0 0 0]
2039,[0 0 0 0]
2040,[0 0 1 0]
2041,[1 0 0 0]
2042,[0 0 1 0]
2043,[0 0 0 1]
2044,[1 0 0 0]
2045,[0 0 0 1]
2046,[1 0 0 0]
2047,[0 0 1 0]
2048,[0 0 1 0]
2049,[0 0 0 1]
2050,[0 0 1 0]
2051,[0 0 1 0]
2052,[0 0 0 1]
2053,[0 0 0 0]
2054,[0 0 0 1]
2055,[1 0 0 0]
2056,[1 0 0 0]
2057,[0 0 0 1]
2058,[0 0 1 1]
2059,[1 0 0 0]
2060,[0 0 0 1]
2061,[0 0 0 1]
2062,[0 0 0 1]
2063,[0 0 0 0]
2064,[0 0 0 1]
2065,[0 0 0 1]
2066,[1 0 0 0]
2067,[1 0 0 0]
2068,[1 0 0 0]
2069,[1 0 0 0]
2070,[0 0 1 0]
2071,[0 0 0 1]
2072,[1 0 0 0]
2073,[1 1 0 0]
2074,[1 0 0 0]
2075,[1 0 0 0]
2076,[0 1 0 0]
2077,[0 0 0 1]
2078,[0 0 0 1]
2079,[0 0 1 0]
2080,[0 0 1 0]
2081,[0 0 1 0]
2082,[1 0 0 0]
2083,[1 0 0 0]
2084,[1 0 0 0]
2085,[1 0 1 0]
2086,[0 0 0 1]
2087,[0 1 0 0]
2088,[0 0 0 1]
2089,[0 0 0 1]
2090,[1 0 0 0]
2091,[1 0 0 0]
2092,[1 0 0 0]
2093,[1 1 0 0]
2094,[1 1 0 0]
2095,[1 0 0 0]
2096,[1 0 0 0]
2097,[0 0 0 1]
2098,[0 0 0 1]
2099,[0 0 0 1]
2100,[0 0 0 1]
2101,[1 0 0 0]
2102,[0 0 0 1]
2103,[0 0 0 1]
2104,[0 0 0 1]
2105,[0 0 0 1]
2106,[1 0 0 0]
2107,[0 0 0 1]
2108,[0 0 0 1]
2109,[1 0 0 0]
2110,[1 0 0 0]
2111,[0 0 0 1]
2112,[0 0 1 0]
2113,[0 0 0 0]
2114,[0 0 0 1]
2115,[0 0 0 1]
2116,[0 0 0 1]
2117,[0 0 0 1]
2118,[1 0 0 0]
2119,[0 0 0 1]
2120,[0 0 0 1]
2121,[0 0 0 1]
2122,[0 0 0 0]
2123,[0 0 0 1]
2124,[0 0 0 1]
2125,[0 0 0 1]
2126,[0 0 0 1]
2127,[0 0 0 1]
2128,[0 0 0 1]
2129,[0 0 0 1]
2130,[0 0 0 1]
2131,[1 0 0 1]
2132,[0 0 0 1]
2133,[1 0 0 0]
2134,[1 0 0 0]
2135,[1 0 0 0]
2136,[1 0 0 0]
2137,[1 1 0 0]
2138,[1 0 0 0]
2139,[1 0 0 0]
2140,[1 0 0 0]
2141,[0 0 1 0]
2142,[0 0 0 1]
2143,[0 0 0 1]
2144,[0 0 0 1]
2145,[0 0 0 0]
2146,[0 0 1 0]
2147,[0 0 1 0]
2148,[0 0 1 0]
2149,[0 0 1 0]
2150,[1 0 0 0]
2151,[0 0 0 1]
2152,[1 0 0 0]
2153,[1 0 0 0]
2154,[0 0 0 1]
2155,[0 1 0 0]
2156,[0 1 0 0]
2157,[1 0 0 0]
2158,[0 0 0 1]
2159,[0 0 0 1]
2160,[1 0 0 0]
2161,[0 1 0 0]
2162,[0 1 0 0]
2163,[1 0 0 0]
2164,[0 1 0 0]
2165,[0 0 1 0]
2166,[0 0 0 1]
2167,[1 0 0 0]
2168,[1 0 0 0]
2169,[1 0 0 0]
2170,[0 0 1 0]
2171,[1 0 0 0]
2172,[1 0 0 0]
2173,[1 0 0 0]
2174,[0 0 0 1]
2175,[1 0 0 0]
2176,[0 0 0 1]
2177,[1 0 0 0]
2178,[1 1 0 0]
2179,[1 0 0 0]
2180,[0 0 1 0]
2181,[1 0 0 0]
2182,[1 0 0 0]
2183,[1 0 0 0]
2184,[1 0 0 0]
2185,[1 0 0 0]
2186,[1 0 0 0]
2187,[1 0 0 0]
2188,[1 0 0 0]
2189,[0 1 0 0]
2190,[1 0 0 0]
2191,[0 1 0 1]
2192,[0 1 0 0]
2193,[0 0 1 0]
2194,[1 1 0 0]
2195,[0 1 0 0]
2196,[1 0 0 0]
2197,[1 0 0 0]
2198,[0 0 0 1]
2199,[0 0 0 0]
2200,[0 0 0 0]
2201,[0 0 0 1]
2202,[0 0 0 1]
2203,[1 1 0 0]
2204,[0 1 1 0]
2205,[0 0 1 0]
2206,[0 0 0 1]
2207,[0 1 0 0]
2208,[0 1 1 0]
2209,[0 0 0 1]
2210,[1 0 0 0]
2211,[0 0 0 0]
2212,[0 0 0 1]
2213,[1 0 0 0]
2214,[1 0 0 0]
2215,[0 1 0 0]
2216,[1 0 0 0]
2217,[0 0 1 0]
2218,[0 0 1 0]
2219,[1 0 0 0]
2220,[0 0 0 1]
2221,[1 0 0 0]
2222,[0 0 0 1]
2223,[1 0 0 0]
2224,[1 0 0 0]
2225,[1 0 0 0]
2226,[1 0 0 0]
2227,[0 1 0 0]
2228,[1 0 0 0]
2229,[0 0 0 1]
