ID,Category,ID
1084,[1 0 0 0],1065
1085,[1 0 0 0],1066
1086,[0 0 0 0],1067
1087,[0 1 1 0],1068
1088,[0 0 1 0],1069
1089,[1 0 1 0],1070
1090,[0 0 1 0],1071
1091,[1 0 1 0],1072
1092,[0 1 1 0],1073
1093,[0 1 1 0],1074
1094,[0 0 1 0],1075
1095,[1 0 1 0],1076
1096,[0 0 1 0],1077
1097,[0 0 1 0],1078
1098,[0 0 1 0],1079
1099,[0 1 1 0],1080
1100,[0 1 1 0],1081
1101,[0 1 1 0],1082
1102,[0 0 0 1],1083
1103,[0 0 0 1],1084
1104,[0 0 0 1],1085
1105,[1 0 1 0],1086
1106,[0 1 0 0],1087
1107,[0 1 1 0],1088
1108,[0 1 1 0],1089
1109,[0 0 1 0],1090
1110,[1 0 0 0],1091
1111,[1 0 0 0],1092
1112,[1 1 0 0],1093
1113,[1 1 0 0],1094
1114,[1 0 0 0],1095
1115,[1 0 0 0],1096
1116,[0 0 0 0],1097
1117,[1 0 0 0],1098
1118,[1 0 0 0],1099
1119,[0 0 0 1],1100
1120,[0 0 0 1],1101
1121,[0 0 0 1],1102
1122,[0 0 0 1],1103
1123,[0 0 0 1],1104
1124,[0 0 0 1],1105
1125,[0 0 0 1],1106
1126,[0 0 0 1],1107
1127,[0 0 0 1],1108
1128,[0 0 0 1],1109
1129,[0 0 0 1],1110
1130,[0 0 0 1],1111
1131,[0 0 0 1],1112
1132,[1 0 0 1],1113
1133,[1 0 0 0],1114
1134,[1 0 0 0],1115
1135,[1 0 0 0],1116
1136,[1 0 0 0],1117
1137,[1 0 0 0],1118
1138,[1 0 0 1],1119
1139,[1 0 0 0],1120
1140,[1 1 0 0],1121
1141,[1 0 0 0],1122
1142,[1 0 0 0],1123
1143,[1 0 0 0],1124
1144,[1 0 0 0],1125
1145,[1 0 0 0],1126
1146,[1 0 0 0],1127
1147,[0 0 0 1],1128
1148,[0 0 0 0],1129
1149,[1 0 0 0],1130
1150,[1 0 0 0],1131
1151,[0 0 1 0],1132
1152,[0 0 0 0],1133
1153,[1 0 0 0],1134
1154,[1 0 0 0],1135
1155,[1 0 0 0],1136
1156,[1 0 0 0],1137
1157,[1 0 0 0],1138
1158,[1 0 0 0],1139
1159,[1 0 0 0],1140
1160,[1 0 0 0],1141
1161,[1 0 0 0],1142
1162,[1 0 0 0],1143
1163,[1 0 0 0],1144
1164,[0 0 0 0],1145
1165,[1 1 0 0],1146
1166,[0 0 0 1],1147
1167,[0 0 0 1],1148
1168,[0 0 0 1],1149
1169,[1 0 0 0],1150
1170,[1 0 0 0],1151
1171,[1 0 0 0],1152
1172,[0 0 0 1],1153
1174,[1 0 0 0],1154
1175,[1 0 0 0],1155
1176,[1 0 0 0],1156
1177,[1 0 0 0],1157
1178,[1 0 0 0],1158
1179,[1 0 0 0],1159
1180,[1 0 0 0],1160
1181,[1 0 0 0],1161
1182,[1 0 0 0],1162
1183,[0 0 0 1],1163
1184,[0 0 0 1],1164
1185,[0 1 0 0],1165
1186,[0 0 0 1],1166
1187,[1 0 0 0],1167
1188,[1 0 0 0],1168
1189,[1 0 0 0],1169
1190,[0 0 0 1],1170
1191,[1 0 0 0],1171
1192,[0 0 0 1],1172
1193,[0 0 0 1],1173
1194,[0 0 0 1],1174
1195,[0 0 0 1],1175
1196,[0 0 0 1],1176
1197,[1 0 0 0],1177
1198,[0 0 0 0],1178
1199,[0 0 0 0],1179
1200,[1 0 0 0],1180
1201,[1 0 0 0],1181
1202,[0 1 0 0],1182
1203,[0 1 0 0],1183
1204,[0 1 0 0],1184
1205,[0 1 0 0],1185
1206,[0 1 0 0],1186
1207,[0 1 0 0],1187
1208,[0 1 0 0],1188
1209,[0 1 0 0],1189
1210,[1 0 0 0],1190
1211,[1 0 0 0],1191
1212,[1 0 0 0],1192
1213,[1 0 0 0],1193
1214,[1 0 0 0],1194
1215,[1 0 0 0],1195
1216,[1 0 0 0],1196
1217,[1 0 0 0],1197
1218,[1 0 0 0],1198
1219,[1 0 0 0],1199
1220,[1 0 0 0],1200
1221,[1 0 0 0],1201
1222,[1 0 0 0],1202
1223,[1 0 0 0],1203
1224,[1 0 0 0],1204
1225,[1 0 0 0],1205
1226,[1 0 0 0],1206
1227,[0 0 0 0],1207
1228,[0 1 0 0],1208
1229,[0 0 0 0],1209
1230,[1 0 0 0],1210
1231,[1 0 0 0],1211
1232,[0 1 0 0],1212
1233,[0 1 0 0],1213
1234,[1 0 0 0],1214
1235,[1 0 0 0],1215
1236,[0 0 0 0],1216
1237,[0 0 1 0],1217
1238,[0 0 1 0],1218
1239,[0 0 1 0],1219
1240,[0 0 0 0],1220
1241,[0 0 1 0],1221
1242,[0 0 0 1],1222
1243,[0 0 1 0],1223
1244,[0 1 1 0],1224
1245,[0 0 0 0],1225
1246,[0 0 0 1],1226
1247,[0 0 0 1],1227
1248,[1 0 0 0],1228
1249,[0 0 0 1],1229
1250,[0 0 0 1],1230
1252,[0 0 0 1],1231
1253,[0 0 1 0],1232
1254,[0 0 0 1],1233
1255,[0 0 0 1],1234
1256,[0 0 0 1],1235
1257,[0 0 0 1],1236
1258,[0 0 0 1],1237
1259,[0 0 0 1],1238
1260,[0 0 0 1],1239
1261,[0 0 0 1],1240
1262,[0 0 0 1],1241
1263,[0 0 0 1],1242
1264,[0 0 0 1],1243
1265,[0 0 0 1],1244
1266,[1 0 0 0],1245
1267,[0 0 0 1],1246
1268,[0 0 0 1],1247
1269,[0 0 0 1],1248
1270,[0 0 0 0],1249
1271,[0 0 1 0],1250
1272,[0 0 1 0],1251
1273,[0 0 0 0],1252
1274,[0 0 0 0],1253
1275,[0 0 0 0],1254
1276,[0 0 1 0],1255
1277,[0 0 0 1],1256
1278,[0 0 0 0],1257
1279,[0 0 0 0],1258
1280,[0 0 0 0],1259
1281,[0 0 0 1],1260
1282,[0 0 0 1],1261
1283,[0 0 0 1],1262
1284,[0 0 0 1],1263
1285,[0 0 0 1],1264
1286,[0 0 0 1],1265
1287,[0 0 0 1],1266
1288,[0 0 0 1],1267
1289,[0 0 0 1],1268
1290,[0 0 0 1],1269
1291,[0 0 0 1],1270
1292,[0 0 0 1],1271
1293,[0 0 0 1],1272
1294,[0 0 0 1],1273
1295,[0 0 0 0],1274
1296,[0 0 0 1],1275
1297,[0 0 0 0],1276
1298,[0 1 1 0],1277
1299,[0 1 0 0],1278
1300,[0 0 0 1],1279
1301,[0 0 0 1],1280
1302,[0 0 0 1],1281
1303,[0 1 0 0],1282
1304,[0 1 0 0],1283
1305,[1 0 0 0],1284
1306,[1 0 0 0],1285
1307,[1 0 0 0],1286
1308,[1 0 0 0],1287
1309,[1 0 0 0],1288
1310,[1 0 0 0],1289
1311,[0 0 0 1],1290
1312,[1 0 0 0],1291
1313,[1 0 0 0],1292
1314,[1 0 0 0],1293
1315,[1 0 0 0],1294
1316,[1 0 0 0],1295
1317,[1 0 0 0],1296
1318,[1 0 0 0],1297
1319,[1 0 0 0],1298
1320,[1 0 0 0],1299
1321,[1 0 0 0],1300
1322,[1 0 0 0],1301
1323,[1 0 0 0],1302
1324,[1 0 0 0],1303
1325,[0 0 0 1],1304
1326,[1 0 0 0],1305
1327,[1 0 0 1],1306
1328,[0 0 0 1],1307
1329,[0 0 0 1],1308
1330,[1 0 0 0],1309
1331,[1 0 0 0],1310
1332,[1 0 0 0],1311
1333,[1 0 0 0],1312
1334,[1 0 0 0],1313
1335,[1 0 0 0],1314
1336,[1 0 0 0],1315
1337,[1 0 0 0],1316
1338,[1 0 0 0],1317
1339,[1 0 0 0],1318
1340,[1 0 0 0],1319
1341,[1 0 0 0],1320
1342,[0 0 0 1],1321
1343,[1 0 0 0],1322
1344,[1 0 0 0],1323
1345,[0 1 0 0],1324
1346,[0 0 1 0],1325
1347,[0 0 0 0],1326
1348,[0 1 1 0],1327
1349,[0 1 1 0],1328
1350,[1 0 0 0],1329
1351,[1 0 0 0],1330
1352,[1 0 0 0],1331
1353,[0 0 0 0],1332
1354,[1 0 0 0],1333
1355,[1 0 0 0],1334
1356,[1 0 0 0],1335
1357,[1 0 0 0],1336
1358,[1 0 0 0],1337
1359,[0 0 0 1],1338
1360,[0 0 0 1],1339
1361,[1 0 0 0],1340
1362,[0 0 0 1],1341
1363,[0 0 0 1],1342
1364,[0 0 0 1],1343
1365,[1 0 0 0],1344
1366,[1 0 0 0],1345
1367,[1 0 0 0],1346
1368,[1 0 0 0],1347
1369,[1 0 0 0],1348
1370,[1 0 0 0],1349
1371,[0 0 0 1],1350
1372,[1 0 0 0],1351
1373,[1 0 0 0],1352
1374,[1 0 0 0],1353
1375,[1 0 0 0],1354
1376,[1 0 0 0],1355
1377,[1 0 0 0],1356
1378,[0 0 0 1],1357
1379,[1 0 0 0],1358
1380,[0 0 0 1],1359
1381,[0 0 0 1],1360
1382,[0 0 0 1],1361
1383,[0 0 0 0],1362
1384,[0 0 0 1],1363
1385,[0 0 1 0],1364
1386,[0 0 0 1],1365
1387,[0 0 0 1],1366
1388,[0 0 0 1],1367
1389,[0 0 0 1],1368
1390,[0 0 0 1],1369
1391,[1 0 0 0],1370
1392,[1 0 0 0],1371
1393,[1 0 0 0],1372
1394,[0 1 0 0],1373
1395,[0 1 0 0],1374
1396,[1 0 0 0],1375
1397,[1 0 0 0],1376
1398,[0 0 0 1],1377
1399,[0 0 0 1],1378
1400,[0 0 0 1],1379
1401,[0 0 0 1],1380
1402,[0 0 0 1],1381
1403,[0 0 0 1],1382
1404,[0 0 0 1],1383
1405,[0 0 0 1],1384
1406,[0 0 0 1],1385
1407,[0 0 0 1],1386
1408,[0 0 0 1],1387
1409,[0 0 0 1],1388
1410,[0 0 0 1],1389
1411,[1 0 0 0],1390
1412,[1 0 0 0],1391
1413,[1 0 0 0],1392
1414,[1 0 0 0],1393
1415,[1 0 0 0],1394
1416,[0 0 0 0],1395
1417,[0 0 0 1],1396
1418,[1 0 0 0],1397
1419,[0 0 0 0],1398
1420,[0 0 0 0],1399
1421,[1 0 0 0],1400
1422,[1 0 0 0],1401
1423,[1 0 0 0],1402
1424,[1 0 0 0],1403
1425,[1 0 0 0],1404
1426,[1 0 0 0],1405
1427,[1 0 0 0],1406
1428,[1 0 0 0],1407
1429,[1 1 0 0],1408
1430,[1 0 0 0],1409
1431,[1 0 0 0],1410
1432,[1 0 0 0],1411
1433,[1 0 0 0],1412
1434,[1 0 0 0],1413
1435,[0 0 0 1],1414
1436,[0 0 1 0],1415
1437,[0 0 1 0],1416
1438,[0 0 1 0],1417
1439,[0 0 0 0],1418
1440,[1 0 0 0],1419
1441,[1 0 0 0],1420
1442,[1 0 0 0],1421
1443,[1 0 0 0],1422
1444,[1 0 0 0],1423
1445,[0 0 0 1],1424
1446,[0 0 0 1],1425
1447,[0 0 0 1],1426
1448,[0 0 0 1],1427
1449,[0 0 0 1],1428
1450,[0 0 0 1],1429
1451,[0 0 0 1],1430
1452,[0 0 0 1],1431
1453,[0 0 0 1],1432
1454,[0 0 0 1],1433
1455,[0 0 0 1],1434
1456,[0 0 0 1],1435
1457,[0 0 0 1],1436
1458,[0 0 0 1],1437
1459,[0 0 0 1],1438
1460,[0 0 0 1],1439
1461,[0 0 0 1],1440
1462,[0 0 0 1],1441
1463,[0 0 0 1],1442
1464,[0 0 0 1],1443
1465,[0 0 0 1],1444
1466,[0 0 0 1],1445
1467,[0 0 0 1],1446
1468,[0 0 0 1],1447
1469,[0 0 0 1],1448
1470,[0 0 0 1],1449
1471,[1 0 0 0],1450
1472,[0 0 0 1],1451
1473,[0 1 0 0],1452
1474,[1 0 0 0],1453
1475,[0 0 0 1],1454
1476,[0 0 0 1],1455
1477,[1 1 0 0],1456
1478,[1 0 0 0],1457
1479,[1 0 0 0],1458
1480,[1 0 0 0],1459
1481,[1 0 0 0],1460
1482,[1 0 0 0],1461
1483,[1 0 0 0],1462
1484,[1 0 0 0],1463
1485,[1 0 0 0],1464
1486,[1 0 0 0],1465
1487,[1 0 0 0],1466
1488,[1 0 0 0],1467
1489,[1 0 0 0],1468
1490,[0 0 0 1],1469
1491,[0 0 0 1],1470
1492,[0 0 0 1],1471
1493,[1 0 0 0],1472
1494,[1 0 0 0],1473
1495,[1 0 0 0],1474
1496,[1 0 0 0],1475
1497,[1 0 0 0],1476
1498,[1 0 0 0],1477
1499,[1 0 0 0],1478
1500,[1 0 0 0],1479
1501,[0 0 0 1],1480
1502,[0 0 0 1],1481
1503,[0 0 0 1],1482
1504,[0 0 0 1],1483
1505,[0 0 0 1],1484
1506,[0 0 0 1],1485
1507,[0 0 0 1],1486
1508,[0 0 0 1],1487
1509,[0 0 0 1],1488
1510,[0 0 0 1],1489
1511,[0 0 0 1],1490
1512,[0 0 0 1],1491
1513,[0 0 0 1],1492
1514,[0 0 0 1],1493
1515,[0 0 0 1],1494
1516,[0 0 0 1],1495
1517,[0 0 0 1],1496
1518,[0 0 0 1],1497
1519,[0 0 0 1],1498
1520,[0 0 0 1],1499
1521,[0 0 0 1],1500
1522,[0 0 0 1],1501
1523,[0 0 0 1],1502
1524,[0 0 0 1],1503
1525,[0 0 0 1],1504
1526,[0 0 0 1],1505
1527,[0 0 0 1],1506
1528,[1 0 0 0],1507
1529,[0 0 0 1],1508
1530,[0 0 0 1],1509
1531,[0 0 0 1],1510
1532,[0 0 0 1],1511
1533,[0 0 0 1],1512
1534,[0 1 0 0],1513
1535,[1 1 0 0],1514
1536,[0 0 0 0],1515
1537,[1 0 0 0],1516
1538,[1 0 0 0],1517
1539,[1 0 0 0],1518
1540,[1 0 0 0],1519
1541,[1 0 0 0],1520
1542,[0 0 1 0],1521
1543,[1 1 0 0],1522
1544,[1 0 0 0],1523
1545,[0 1 0 0],1524
1546,[0 1 0 0],1525
1547,[0 0 0 0],1526
1548,[0 1 0 0],1527
1549,[0 1 0 0],1528
1550,[0 1 0 0],1529
1551,[0 0 0 0],1530
1552,[0 1 0 0],1531
1553,[0 1 1 0],1532
1554,[0 1 0 0],1533
1555,[0 1 0 0],1534
1556,[1 0 0 0],1535
1557,[0 0 1 0],1536
1558,[0 0 1 0],1537
1559,[0 0 1 0],1538
1560,[0 0 0 1],1539
1561,[1 0 0 0],1540
1562,[0 0 1 0],1541
1563,[0 0 1 0],1542
1564,[1 0 0 0],1543
1565,[1 0 0 0],1544
1566,[0 0 0 0],1545
1567,[0 1 0 0],1546
1568,[1 0 0 0],1547
1569,[1 0 0 0],1548
1570,[1 0 0 0],1549
1571,[1 0 0 0],1550
1572,[1 0 0 0],1551
1573,[1 0 0 0],1552
1574,[1 0 0 0],1553
1575,[1 0 0 0],1554
1576,[1 0 0 0],1555
1577,[1 0 0 0],1556
1578,[1 0 0 0],1557
1579,[1 0 0 0],1558
1580,[1 0 0 0],1559
1581,[0 0 1 0],1560
1582,[0 0 0 0],1561
1583,[0 0 1 0],1562
1584,[0 0 1 0],1563
1585,[0 0 0 1],1564
1586,[0 1 0 1],1565
1587,[0 0 0 1],1566
1588,[0 0 0 1],1567
1589,[0 0 0 1],1568
1590,[0 0 0 1],1569
1591,[0 0 0 1],1570
1592,[0 0 0 1],1571
1593,[0 0 0 1],1572
1594,[0 0 0 1],1573
1595,[0 0 0 1],1574
1596,[0 0 0 1],1575
1597,[0 0 0 1],1576
1598,[0 0 0 1],1577
1599,[0 0 0 1],1578
1600,[0 0 0 1],1579
1601,[0 0 0 1],1580
1602,[0 0 0 1],1581
1603,[0 1 1 0],1582
1604,[0 1 1 0],1583
1605,[0 0 0 1],1584
1606,[0 0 0 1],1585
1607,[0 0 0 1],1586
1608,[0 0 0 1],1587
1609,[0 0 0 1],1588
1610,[0 0 0 1],1589
1611,[0 0 0 1],1590
1612,[0 0 1 0],1591
1613,[0 1 1 0],1592
1614,[0 0 0 0],1593
1615,[1 0 0 0],1594
1616,[1 0 0 0],1595
1617,[1 0 0 0],1596
1618,[1 0 0 0],1597
1619,[1 0 0 0],1598
1620,[1 0 0 0],1599
1621,[0 1 0 0],1600
1622,[0 1 0 0],1601
1623,[0 0 0 1],1602
1624,[0 0 0 1],1603
1625,[0 0 0 1],1604
1626,[0 0 0 1],1605
1627,[0 0 0 1],1606
1628,[0 0 0 1],1607
1629,[0 0 0 1],1608
1630,[0 0 0 1],1609
1631,[0 0 0 1],1610
1632,[0 0 0 1],1611
1633,[0 0 0 0],1612
1634,[0 0 0 1],1613
1635,[0 0 0 1],1614
1636,[1 0 0 0],1615
1637,[0 1 0 0],1616
1638,[1 0 0 0],1617
1639,[1 0 0 0],1618
1640,[1 0 0 0],1619
1641,[1 0 0 0],1620
1642,[1 0 0 0],1621
1643,[1 0 0 0],1622
1644,[1 0 0 0],1623
1645,[1 0 0 0],1624
1646,[1 1 0 0],1625
1647,[1 0 0 0],1626
1648,[1 0 0 0],1627
1649,[1 0 0 0],1628
1650,[1 0 0 0],1629
1651,[1 0 0 0],1630
1652,[1 0 0 0],1631
1653,[1 0 0 0],1632
1654,[1 0 0 0],1633
1655,[1 0 0 0],1634
1656,[1 0 0 0],1635
1657,[1 0 0 0],1636
1658,[1 0 0 0],1637
1659,[0 0 0 0],1638
1660,[1 0 0 0],1639
1661,[1 0 0 0],1640
1662,[0 1 0 0],1641
1663,[1 0 0 0],1642
1664,[1 0 0 0],1643
1665,[1 0 0 0],1644
1666,[1 0 0 0],1645
1667,[1 0 0 0],1646
1668,[1 0 0 0],1647
1669,[1 0 0 0],1648
1670,[1 0 0 0],1649
1671,[1 0 0 0],1650
1672,[0 0 0 1],1651
1673,[1 0 0 1],1652
1674,[1 0 0 0],1653
1675,[0 0 0 1],1654
1676,[1 0 0 0],1655
1677,[0 0 0 1],1656
1678,[1 0 0 0],1657
1679,[1 0 0 0],1658
1680,[1 0 0 0],1659
1681,[1 0 0 0],1660
1682,[1 0 0 0],1661
1683,[0 0 0 1],1662
1684,[0 0 0 1],1663
1685,[0 0 0 1],1664
1686,[0 0 0 1],1665
1687,[0 0 0 1],1666
1688,[0 0 0 1],1667
1689,[0 0 0 1],1668
1690,[0 0 0 1],1669
1691,[0 0 0 1],1670
1692,[0 0 0 1],1671
1693,[0 0 0 0],1672
1694,[0 0 0 0],1673
1695,[0 0 0 0],1674
1696,[0 0 0 1],1675
1697,[1 0 0 0],1676
1698,[1 0 0 0],1677
1699,[1 0 0 0],1678
1700,[0 0 0 0],1679
1701,[1 0 0 0],1680
1702,[1 0 0 0],1681
1703,[0 0 0 0],1682
1704,[1 0 0 0],1683
1705,[1 0 0 0],1684
1706,[1 0 0 0],1685
1707,[0 0 0 1],1686
1708,[0 0 0 1],1687
1709,[0 0 0 1],1688
1710,[0 0 0 1],1689
1711,[1 0 0 0],1690
1712,[0 0 0 1],1691
1713,[0 0 0 1],1692
1714,[0 0 0 1],1693
1715,[0 1 0 0],1694
1716,[0 0 0 1],1695
1717,[0 0 0 1],1696
1718,[0 0 0 1],1697
1719,[0 0 0 1],1698
1720,[0 0 0 1],1699
1721,[0 0 0 1],1700
1722,[0 0 0 1],1701
1723,[0 0 0 1],1702
1724,[0 0 0 1],1703
1725,[0 0 0 1],1704
1726,[0 0 0 1],1705
1727,[0 0 0 1],1706
1728,[0 0 0 1],1707
1729,[0 0 0 1],1708
1730,[0 0 0 1],1709
1731,[0 0 0 1],1710
1732,[0 0 0 1],1711
1733,[0 0 0 1],1712
1734,[0 0 0 1],1713
1735,[0 0 0 1],1714
1736,[0 0 0 1],1715
1737,[0 0 0 1],1716
1738,[0 0 0 1],1717
1739,[0 0 0 1],1718
1740,[0 0 0 1],1719
1741,[0 0 0 1],1720
1742,[0 0 0 1],1721
1743,[0 0 1 0],1722
1744,[0 0 0 1],1723
1745,[0 0 0 1],1724
1746,[0 0 0 1],1725
1747,[0 0 0 1],1726
1748,[1 0 0 0],1727
1749,[1 0 0 0],1728
1750,[1 0 0 0],1729
1751,[1 0 0 0],1730
1752,[1 0 0 0],1731
1753,[1 0 1 0],1732
1754,[1 0 0 0],1733
1755,[1 0 0 0],1734
1756,[1 0 0 0],1735
1757,[1 0 0 0],1736
1758,[1 0 0 0],1737
1759,[1 0 0 0],1738
1760,[1 0 0 0],1739
1761,[1 0 0 0],1740
1762,[1 0 0 0],1741
1763,[1 0 0 0],1742
1764,[1 0 0 0],1743
1765,[1 0 0 0],1744
1766,[0 0 0 1],1745
1767,[0 0 0 1],1746
1768,[0 0 0 1],1747
1769,[0 0 0 1],1748
1770,[0 0 0 1],1749
1771,[0 0 0 1],1750
1772,[0 1 0 0],1751
1773,[0 0 0 1],1752
1774,[0 0 0 1],1753
1775,[0 0 0 1],1754
1776,[0 0 0 1],1755
1777,[0 1 0 1],1756
1778,[0 1 0 0],1757
1779,[0 0 0 0],1758
1780,[0 0 0 1],1759
1781,[0 0 0 1],1760
1782,[0 0 0 1],1761
1783,[0 0 0 1],1762
1784,[0 0 0 1],1763
1785,[0 0 0 0],1764
1786,[1 0 0 0],1765
1787,[0 0 0 0],1766
1788,[1 0 0 0],1767
1789,[1 0 0 0],1768
1790,[1 0 0 0],1769
1791,[1 0 0 0],1770
1792,[1 0 0 0],1771
1793,[1 0 0 0],1772
1794,[0 0 0 1],1773
1795,[1 0 0 0],1774
1796,[1 0 0 0],1775
1797,[1 0 0 0],1776
1798,[1 0 1 0],1777
1799,[0 0 1 0],1778
1800,[0 0 1 0],1779
1801,[0 0 1 0],1780
1802,[0 0 1 0],1781
1803,[1 0 1 0],1782
1804,[1 0 0 0],1783
1805,[1 0 0 0],1784
1806,[1 0 0 0],1785
1807,[1 0 0 0],1786
1808,[1 0 0 0],1787
1809,[1 0 0 0],1788
1810,[1 0 0 0],1789
1811,[1 0 0 0],1790
1812,[0 0 0 0],1791
1813,[1 0 0 0],1792
1814,[1 0 0 0],1793
1815,[1 0 0 0],1794
1816,[1 0 0 0],1795
1817,[1 0 0 0],1796
1818,[1 0 0 0],1797
1819,[1 0 0 0],1798
1820,[1 0 0 0],1799
1821,[0 1 0 0],1800
1822,[1 0 0 0],1801
1823,[1 0 0 0],1802
1824,[0 0 0 1],1803
1825,[0 0 0 1],1804
1826,[0 0 0 1],1805
1827,[0 0 0 0],1806
1828,[0 0 1 0],1807
1829,[0 0 1 0],1808
1830,[0 0 1 0],1809
1831,[1 0 0 0],1810
1832,[1 0 0 0],1811
1833,[1 0 0 0],1812
1834,[0 0 0 0],1813
1835,[0 0 1 0],1814
1836,[0 0 1 0],1815
1837,[0 0 1 0],1816
1838,[0 1 0 0],1817
1839,[0 1 0 0],1818
1840,[0 0 0 0],1819
1841,[1 0 0 0],1820
1842,[0 1 0 0],1821
1843,[1 0 0 0],1822
1844,[0 1 0 0],1823
1845,[0 0 0 0],1824
1846,[1 0 0 0],1825
1847,[0 1 0 0],1826
1848,[0 0 1 1],1827
1849,[1 0 0 0],1828
1850,[1 0 0 0],1829
1851,[1 0 0 0],1830
1852,[0 0 1 0],1831
1853,[0 1 0 0],1832
1854,[0 1 0 0],1833
1855,[0 1 1 0],1834
1856,[1 1 0 0],1835
1857,[0 1 0 0],1836
1858,[0 1 0 0],1837
1859,[0 1 0 0],1838
1860,[0 1 0 0],1839
1861,[0 1 0 0],1840
1862,[0 1 0 0],1841
1863,[0 0 0 1],1842
1864,[0 1 0 0],1843
1865,[1 0 0 0],1844
1866,[1 0 0 0],1845
1867,[0 1 0 0],1846
1868,[0 1 0 0],1847
1869,[0 1 0 0],1848
1870,[0 0 1 0],1849
1871,[0 0 0 0],1850
1872,[0 0 0 0],1851
1873,[1 0 0 0],1852
1874,[1 0 0 0],1853
1875,[1 0 0 0],1854
1876,[1 0 0 0],1855
1877,[1 0 0 0],1856
1878,[1 0 0 0],1857
1879,[1 0 0 0],1858
1880,[1 0 0 0],1859
1881,[1 0 0 0],1860
1882,[1 0 0 0],1861
1883,[1 0 0 0],1862
1884,[1 0 0 0],1863
1885,[1 0 0 0],1864
1886,[1 0 0 0],1865
1887,[1 0 0 0],1866
1888,[1 0 0 0],1867
1889,[1 0 0 0],1868
1890,[0 1 0 0],1869
1891,[0 1 0 0],1870
1892,[0 1 0 0],1871
1893,[0 0 1 0],1872
1894,[0 0 1 0],1873
1895,[0 0 1 0],1874
1896,[0 0 1 0],1875
1897,[0 1 1 0],1876
1898,[0 0 1 0],1877
1899,[0 0 1 0],1878
1900,[0 0 1 0],1879
1901,[0 0 1 0],1880
1902,[0 0 1 0],1881
1903,[0 0 0 0],1882
1904,[0 1 0 0],1883
1905,[1 0 0 0],1884
1906,[0 0 0 0],1885
1907,[1 0 0 0],1886
1908,[1 0 0 0],1887
1909,[0 0 0 1],1888
1910,[0 0 0 0],1889
1911,[0 0 0 0],1890
1912,[1 0 0 0],1891
1913,[0 0 0 0],1892
1914,[0 0 0 1],1893
1915,[0 1 0 0],1894
1916,[0 0 1 0],1895
1917,[0 0 0 0],1896
1918,[0 0 0 0],1897
1919,[0 0 0 1],1898
1920,[0 0 0 1],1899
1921,[0 0 0 1],1900
1922,[0 0 0 1],1901
1923,[1 0 0 0],1902
1924,[1 0 0 0],1903
1925,[0 0 0 1],1904
1926,[1 0 0 0],1905
1927,[1 0 0 0],1906
1928,[0 1 0 0],1907
1929,[0 1 0 0],1908
1930,[0 1 0 0],1909
1931,[1 0 0 0],1910
1932,[1 0 0 0],1911
1933,[1 0 0 0],1912
1934,[1 0 0 0],1913
1935,[0 1 0 1],1914
1936,[0 1 0 0],1915
1937,[1 0 0 0],1916
1938,[0 0 0 1],1917
1939,[0 0 1 0],1918
1940,[0 0 1 0],1919
1941,[0 0 1 0],1920
1942,[1 0 0 0],1921
1943,[0 0 1 0],1922
1944,[1 0 0 0],1923
1945,[0 0 1 0],1924
1946,[0 1 0 0],1925
1947,[0 1 0 0],1926
1948,[0 1 0 0],1927
1949,[0 0 0 1],1928
1950,[0 0 0 1],1929
1951,[0 0 0 1],1930
1952,[0 0 0 1],1931
1953,[1 0 0 0],1932
1954,[1 0 0 0],1933
1955,[0 0 0 1],1934
1956,[0 0 1 0],1935
1957,[0 0 1 0],1936
1958,[0 0 0 1],1937
1959,[0 0 1 1],1938
1960,[0 0 1 0],1939
1961,[0 0 0 1],1940
1962,[0 0 1 0],1941
1963,[0 0 1 0],1942
1964,[0 0 0 1],1943
1965,[0 0 0 1],1944
1966,[0 0 1 0],1945
1967,[0 0 1 0],1946
1968,[0 0 0 1],1947
1969,[0 0 1 0],1948
1970,[0 1 0 0],1949
1971,[0 1 0 0],1950
1972,[0 1 1 0],1951
1973,[0 1 0 0],1952
1974,[0 1 0 0],1953
1975,[0 1 0 0],1954
1976,[0 1 0 0],1955
1977,[0 1 0 0],1956
1978,[1 1 0 0],1957
1979,[1 0 0 0],1958
1980,[1 0 0 0],1959
1981,[1 1 0 0],1960
1982,[1 0 0 0],1961
1983,[0 1 0 0],1962
1984,[0 1 0 0],1963
1985,[0 0 0 0],1964
1986,[0 1 0 0],1965
1987,[0 0 0 1],1966
1988,[0 0 0 1],1967
1989,[0 0 0 1],1968
1990,[0 0 0 1],1969
1991,[0 0 0 1],1970
1992,[0 0 0 1],1971
1993,[0 0 0 1],1972
1994,[0 0 0 1],1973
1995,[0 0 0 1],1974
1996,[1 0 0 0],1975
1997,[1 0 0 0],1976
1998,[1 0 0 0],1977
1999,[1 0 0 0],1978
2000,[1 0 0 0],1979
2001,[1 0 0 0],1980
2002,[1 0 0 0],1981
2003,[1 0 0 0],1982
2004,[1 0 0 0],1983
2005,[0 1 0 0],1984
2006,[0 0 0 0],1985
2007,[1 0 0 0],1986
2008,[1 0 0 0],1987
2009,[0 1 1 0],1988
2010,[0 0 1 0],1989
2011,[0 0 1 0],1990
2012,[0 0 1 0],1991
2013,[1 0 0 0],1992
2014,[1 0 0 0],1993
2015,[1 0 0 0],1994
2016,[1 0 0 1],1995
2017,[0 0 0 1],1996
